date,temperature,humidity,wind_speed,wind_direction,pressure,PM2.5,CO,NO,NO2,O3,PB,PM10,SO2
2022-03-10,58.9,64.0,9.0,210.5,1014.6,13.9,0.4,0.008,30.7,0.045,,32.0,0.4
2022-03-10,58.9,64.0,9.0,210.5,1014.6,13.2,0.4,0.008,35.5,0.045,,32.0,0.4
2022-03-10,58.9,64.0,9.0,210.5,1014.6,13.2,0.4,0.008,30.7,0.045,,32.0,0.4
2022-03-10,58.9,64.0,9.0,210.5,1014.6,13.2,0.4,0.008,35.5,0.045,,32.0,0.4
2022-03-10,58.9,64.0,9.0,210.5,1014.6,13.2,0.4,0.008,30.7,0.045,,32.0,0.4
2022-03-11,60.2,33.3,7.8,257.9,1023.6,8.9,0.6,0.051,44.6,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,8.9,0.6,0.051,40.3,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,8.9,0.6,0.051,44.6,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,8.9,0.6,0.051,40.3,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,9.6,0.6,0.051,44.6,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,9.6,0.6,0.051,40.3,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,9.6,0.6,0.051,44.6,0.051,,31.0,0.6
2022-03-11,60.2,33.3,7.8,257.9,1023.6,9.6,0.6,0.051,40.3,0.051,,31.0,0.6
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.2,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.4,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.5,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.8,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,43.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,20.0,0.4
2022-03-12,62.3,27.1,9.2,266.4,1020.7,7.7,0.7,0.041,39.4,0.053,0.006,25.0,0.4
2022-03-13,59.6,57.3,8.5,220.8,1018.8,11.0,0.8,0.015,37.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,11.0,0.8,0.015,33.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,11.0,0.8,0.015,37.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,11.0,0.8,0.015,33.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,12.0,0.8,0.015,37.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,12.0,0.8,0.015,33.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,12.0,0.8,0.015,37.5,0.051,,30.0,0.9
2022-03-13,59.6,57.3,8.5,220.8,1018.8,12.0,0.8,0.015,33.5,0.051,,30.0,0.9
2022-03-14,61.6,64.8,9.7,203.2,1020.6,12.1,0.5,0.023,49.3,0.05,,34.0,0.4
2022-03-14,61.6,64.8,9.7,203.2,1020.6,12.1,0.5,0.023,43.4,0.05,,34.0,0.4
2022-03-14,61.6,64.8,9.7,203.2,1020.6,12.1,0.5,0.023,49.3,0.05,,34.0,0.4
2022-03-14,61.6,64.8,9.7,203.2,1020.6,12.1,0.5,0.023,43.4,0.05,,34.0,0.4
2022-03-15,62.3,62.8,8.1,205.7,1019.3,13.4,0.9,0.068,51.3,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,13.4,0.9,0.068,46.4,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,13.4,0.8,0.068,51.3,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,13.4,0.8,0.068,46.4,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,14.7,0.9,0.068,51.3,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,14.7,0.9,0.068,46.4,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,14.7,0.8,0.068,51.3,0.046,,40.0,0.7
2022-03-15,62.3,62.8,8.1,205.7,1019.3,14.7,0.8,0.068,46.4,0.046,,40.0,0.7
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.1,0.6,0.032,39.4,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.1,0.6,0.032,34.3,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.1,0.6,0.032,39.4,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.1,0.6,0.032,34.3,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.3,0.6,0.032,39.4,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.3,0.6,0.032,34.3,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.3,0.6,0.032,39.4,0.044,,37.0,0.3
2022-03-16,66.1,51.5,11.5,296.0,1015.5,9.3,0.6,0.032,34.3,0.044,,37.0,0.3
2022-03-17,66.9,44.6,11.2,244.2,1016.4,10.3,0.6,0.079,40.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,10.3,0.6,0.079,36.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,10.3,0.6,0.079,40.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,10.3,0.6,0.079,36.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,13.1,0.6,0.079,40.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,13.1,0.6,0.079,36.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,13.1,0.6,0.079,40.6,0.046,,36.0,0.5
2022-03-17,66.9,44.6,11.2,244.2,1016.4,13.1,0.6,0.079,36.6,0.046,,36.0,0.5
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.5,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.7,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,15.6,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,12.5,0.8,0.105,37.9,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.013,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.013,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.0102,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,41.1,0.049,0.0102,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.012,30.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.012,38.0,1.1
2022-03-18,64.8,46.4,6.2,234.2,1015.9,11.8,0.8,0.105,37.9,0.049,0.013,30.0,1.1
